station_id,station_name,location,twd67_lat,twd67_lon,wgs84_api_lat,wgs84_api_lon,latitude_difference,longitude_difference,abs_lat_diff,abs_lon_diff,distance_km,temperature
K2F750,種苗繁殖,臺中市新社區,24.227737,120.792753,24.225972,120.800917,-0.001765000000002459,0.00816399999999362,0.001765000000002459,0.00816399999999362,0.8507897344087935,13.8
CAF020,國一S162K,臺中市后里區,24.297293,120.687806,24.295534,120.695976,-0.001758999999999844,0.008170000000006894,0.001758999999999844,0.008170000000006894,0.850787144900609,15.1
CAJ020,國一N234K,雲林縣西螺鎮,23.748078,120.459788,23.74633,120.467926,-0.0017479999999991946,0.008138000000002421,0.0017479999999991946,0.008138000000002421,0.8507871093867223,16.6
B2E890,新竹畜試,苗栗縣西湖鄉,24.529569,120.762788,24.527806,120.770972,-0.0017629999999968504,0.008183999999999969,0.0017629999999968504,0.008183999999999969,0.8507864579761449,16.0
CAE040,國一S132K,苗栗縣公館鄉,24.526272,120.812648,24.524506,120.820831,-0.0017659999999999343,0.008183000000002494,0.0017659999999999343,0.008183000000002494,0.8507861134254775,15.9
72D080,五峰站,新竹縣五峰鄉,24.613978,121.148983,24.612194,121.157167,-0.001784000000000674,0.008183999999999969,0.001784000000000674,0.008183999999999969,0.850785492014097,10.8
82C160,茶改場,桃園市楊梅區,24.910258,121.17713,24.908472,121.185333,-0.0017859999999991771,0.008202999999994631,0.0017859999999991771,0.008202999999994631,0.8507841123477516,14.4
72K220,雲林分場,雲林縣斗南鎮,23.636304,120.469202,23.634556,120.477333,-0.0017479999999991946,0.008131000000005884,0.0017479999999991946,0.008131000000005884,0.8507834543820099,17.5
CAL010,國一N250K,嘉義縣大林鎮,23.612038,120.428737,23.610292,120.436867,-0.0017459999999971387,0.008130000000008408,0.0017459999999971387,0.008130000000008408,0.8507828653562551,17.1
CAH020,國三S217K,南投縣草屯鎮,24.008587,120.645062,24.00683,120.653214,-0.0017569999999977881,0.008152000000009707,0.0017569999999977881,0.008152000000009707,0.8507794655151512,17.0
K2E360,苗栗農改,苗栗縣公館鄉,24.497488,120.82093,24.495722,120.829111,-0.0017659999999999343,0.008180999999993332,0.0017659999999999343,0.008180999999993332,0.8507737280936941,15.4
CAE030,國一S123K,苗栗縣頭屋鄉,24.597708,120.852523,24.59594,120.86071,-0.0017680000000019902,0.008186999999992395,0.0017680000000019902,0.008186999999992395,0.85077215748377,15.6
CAE080,國三S140K,苗栗縣通霄鎮,24.524106,120.716822,24.522345,120.725006,-0.0017609999999983472,0.008183999999999969,0.0017609999999983472,0.008183999999999969,0.850770287227305,16.1
A0A460,文化大學,臺北市士林區,25.137855,121.531657,25.13605,121.53987,-0.001804999999997392,0.008212999999997805,0.001804999999997392,0.008212999999997805,0.8507686997450215,12.6
C2FB50,出雲,臺中市和平區,24.208236,120.894632,24.206469,120.902794,-0.0017670000000009622,0.00816199999999867,0.0017670000000009622,0.00816199999999867,0.8507670309749668,15.4
CAF040,國一S188K,臺中市大肚區,24.120299,120.577587,24.118546,120.585747,-0.0017530000000007817,0.00816000000000372,0.0017530000000007817,0.00816000000000372,0.8507662521269239,16.7
72C440,桃園農改,桃園市新屋區,24.952721,121.022375,24.950944,121.030583,-0.0017770000000005837,0.008207999999996218,0.0017770000000005837,0.008207999999996218,0.8507641795138529,15.9
72T250,花蓮農改,花蓮縣吉安鄉,23.977028,121.555752,23.975222,121.563889,-0.0018060000000019727,0.008137000000004946,0.0018060000000019727,0.008137000000004946,0.8507635819679393,16.6
CAF030,國一S169K,臺中市神岡區,24.238875,120.680105,24.237116,120.688271,-0.001758999999999844,0.008166000000002782,0.001758999999999844,0.008166000000002782,0.8507629243897459,15.6
CAG060,國三S202K,彰化縣彰化市,24.094222,120.595098,24.092468,120.603256,-0.001753999999998257,0.00815800000000877,0.001753999999998257,0.00815800000000877,0.8507583048869725,17.0
CAG040,國三N191K,彰化縣和美鎮,24.141006,120.513338,24.139256,120.5215,-0.0017500000000012506,0.00816199999999867,0.0017500000000012506,0.00816199999999867,0.8507569341443304,16.7
E2H360,蓮華池,南投縣魚池鄉,23.920106,120.877136,23.918333,120.885278,-0.0017730000000000246,0.008142000000006533,0.0017730000000000246,0.008142000000006533,0.8507541075933657,17.6
C2E990,新坪頂,苗栗縣卓蘭鎮,24.303773,120.849231,24.30201,120.8574,-0.0017630000000004031,0.008168999999995208,0.0017630000000004031,0.008168999999995208,0.8507497632627726,12.4
CAE050,國一S152K,苗栗縣三義鄉,24.377254,120.74101,24.375492,120.749184,-0.0017619999999993752,0.008173999999996795,0.0017619999999993752,0.008173999999996795,0.8507497228309818,14.4
72G600,臺中農改,彰化縣大村鄉,24.004779,120.526236,24.003028,120.534389,-0.0017509999999987258,0.008153000000007182,0.0017509999999987258,0.008153000000007182,0.8507492296525236,17.4
A2C560,農工中心,桃園市中壢區,24.987706,121.231626,24.985917,121.239833,-0.0017889999999987083,0.008206999999998743,0.0017889999999987083,0.008206999999998743,0.8507483875849701,15.5
CAG010,國一N198K,彰化縣彰化市,24.065639,120.514899,24.063889,120.523056,-0.0017500000000012506,0.008156999999997083,0.0017500000000012506,0.008156999999997083,0.8507373367116181,16.8
C2H9G0,百勝,南投縣國姓鄉,24.052912,120.90121,24.051142,120.909361,-0.0017700000000004934,0.008150999999998021,0.0017700000000004934,0.008150999999998021,0.8507360122816569,17.0
CAE070,國三N151K,苗栗縣苑裡鎮,24.441976,120.673477,24.440218,120.681656,-0.001757999999998816,0.008178999999998382,0.001757999999998816,0.008178999999998382,0.8507270678047922,16.3
467550,玉山,南投縣信義鄉,23.488964,120.951318,23.48718,120.95943,-0.001784000000000674,0.00811199999999701,0.001784000000000674,0.00811199999999701,0.850726511546567,-0.1
467650,日月潭,南投縣魚池鄉,23.883099,120.899911,23.881325,120.90805,-0.0017740000000010525,0.008138999999999896,0.0017740000000010525,0.008138999999999896,0.8507136352122825,16.3
E2K600,四湖植物園,雲林縣四湖鄉,23.678718,120.155296,23.676986,120.163433,-0.001732000000000511,0.008136999999990735,0.001732000000000511,0.008136999999990735,0.8507122691104941,18.0
U2HA30,臺大和社,南投縣信義鄉,23.592633,120.880744,23.590856,120.888864,-0.0017770000000005837,0.008119999999991023,0.0017770000000005837,0.008119999999991023,0.8507042405237831,16.5
C2H9D0,三隻寮,南投縣國姓鄉,24.094845,120.853424,24.093078,120.861578,-0.0017670000000009622,0.008153999999990447,0.0017670000000009622,0.008153999999990447,0.8506919228576729,17.5
467280,後龍,苗栗縣造橋鄉,24.650318,120.823641,24.648563,120.831834,-0.001754999999999285,0.008193000000005668,0.001754999999999285,0.008193000000005668,0.850690464079099,16.4
CAV270,國一S336K,高雄市路竹區,22.89593,120.263097,22.894167,120.271178,-0.0017630000000004031,0.008081000000004224,0.0017630000000004031,0.008081000000004224,0.8506726448841795,18.5
A0W080,吉貝,澎湖縣白沙鄉,23.741712,119.596041,23.740011,119.604189,-0.0017010000000006187,0.008148000000005595,0.0017010000000006187,0.008148000000005595,0.8506400504938464,-99.0
C2H9X0,福盛,南投縣中寮鄉,23.8953,120.83263,23.89353,120.84077,-0.0017700000000004934,0.008140000000011582,0.0017700000000004934,0.008140000000011582,0.8506335796938903,-99.0
C2FB60,頭櫃山,臺中市新社區,24.131608,120.850769,24.129842,120.858925,-0.0017659999999999343,0.008155999999999608,0.0017659999999999343,0.008155999999999608,0.8506324732926693,15.9
C2H9S0,龍南,南投縣國姓鄉,23.955305,120.825039,23.953536,120.833183,-0.0017689999999994654,0.008144000000001483,0.0017689999999994654,0.008144000000001483,0.8506293148720986,16.3
C2E970,八甲,苗栗縣苗栗市,24.537566,120.787798,24.535811,120.795983,-0.0017550000000028376,0.008185000000011655,0.0017550000000028376,0.008185000000011655,0.8506290260783688,15.1
E2S980,太麻里(1),臺東縣太麻里鄉,22.600724,120.971991,22.598922,120.980044,-0.0018019999999978609,0.008053000000003863,0.0018019999999978609,0.008053000000003863,0.8506288331421636,18.5
C2H9E0,國姓南港,南投縣國姓鄉,23.912878,120.838415,23.911108,120.846556,-0.0017700000000004934,0.008141000000009058,0.0017700000000004934,0.008141000000009058,0.8506230085996132,15.4
CAW010,東引,連江縣東引鄉,26.360539,120.475308,26.358836,120.483631,-0.0017029999999991219,0.0083230000000043,0.0017029999999991219,0.0083230000000043,0.8505951777622031,12.0
C2H9F0,柑林,南投縣國姓鄉,24.020426,120.838924,24.018658,120.847072,-0.0017680000000019902,0.008147999999991384,0.0017680000000019902,0.008147999999991384,0.8505917789285156,17.0
CAF980,國三N183K,臺中市龍井區,24.19538,120.562148,24.193628,120.570311,-0.0017519999999997538,0.008163000000010356,0.0017519999999997538,0.008163000000010356,0.8505633224059097,15.8
C2E880,三義,苗栗縣三義鄉,24.407236,120.741644,24.405478,120.749819,-0.0017580000000023688,0.008175000000008481,0.0017580000000023688,0.008175000000008481,0.8505547794896773,12.0
U2HA40,臺大內茅埔,南投縣信義鄉,23.691497,120.842992,23.689722,120.851117,-0.0017749999999985278,0.008125000000006821,0.0017749999999985278,0.008125000000006821,0.8505401311793883,17.6
CAE100,西濱N107K,苗栗縣後龍鎮,24.597551,120.731211,24.5958,120.7394,-0.0017509999999987258,0.008189000000001556,0.0017509999999987258,0.008189000000001556,0.850535136601344,16.4
467530,阿里山,嘉義縣阿里山鄉,23.509984,120.805129,23.508208,120.813242,-0.0017759999999995557,0.008113000000008697,0.0017759999999995557,0.008113000000008697,0.8504903385071785,7.4
C2H9U0,鳳鵬,南投縣鹿谷鄉,23.76569,120.779931,23.763919,120.788061,-0.0017709999999979686,0.008129999999994197,0.0017709999999979686,0.008129999999994197,0.8504740568396649,16.9
467540,大武,臺東縣大武鄉,22.357523,120.895703,22.35572,120.90374,-0.0018029999999988888,0.008037000000001626,0.0018029999999988888,0.008037000000001626,0.8504682629543897,21.1
CAE110,西濱S129K,苗栗縣苑裡鎮,24.44895,120.634622,24.4472,120.6428,-0.0017500000000012506,0.008178000000000907,0.0017500000000012506,0.008178000000000907,0.8503799462775214,16.6
C2K240,草嶺,雲林縣古坑鄉,23.597319,120.685342,23.59555,120.693461,-0.0017689999999994654,0.008118999999993548,0.0017689999999994654,0.008118999999993548,0.8503701480383191,16.0
C2K610,草嶺石壁,雲林縣古坑鄉,23.604239,120.699612,23.602469,120.707731,-0.0017700000000004934,0.008118999999993548,0.0017700000000004934,0.008118999999993548,0.8503534119722229,16.2
C2R9A0,高士國小,屏東縣牡丹鄉,22.127335,120.838508,22.12553,120.84653,-0.001804999999997392,0.008021999999996865,0.001804999999997392,0.008021999999996865,0.8503398839324353,19.3
C2H9H0,苗改南投蜂場,南投縣名間鄉,23.854353,120.685345,23.852589,120.693481,-0.001764000000001431,0.00813600000000747,0.001764000000001431,0.00813600000000747,0.8503383641941419,17.0
E2S960,太麻里(2),臺東縣太麻里鄉,22.599802,120.9897,22.598,120.99775,-0.0018020000000014136,0.008049999999997226,0.0018020000000014136,0.008049999999997226,0.850334912648052,19.4
C2M970,碧湖,嘉義縣梅山鄉,23.570397,120.616047,23.568632,120.624165,-0.0017649999999989063,0.008118000000010284,0.0017649999999989063,0.008118000000010284,0.8503333254556535,16.5
467490,臺中,臺中市北區,24.147494,120.675919,24.145736,120.684075,-0.001757999999998816,0.008156000000013819,0.001757999999998816,0.008156000000013819,0.8503274555496521,17.8
C2M950,太和,嘉義縣梅山鄉,23.540143,120.694847,23.538372,120.702961,-0.0017710000000015214,0.008114000000006172,0.0017710000000015214,0.008114000000006172,0.8502761906453239,14.7
C2M810,里佳,嘉義縣阿里山鄉,23.390899,120.708543,23.389125,120.716647,-0.0017740000000010525,0.008103999999988787,0.0017740000000010525,0.008103999999988787,0.8502710467923029,14.8
C2M940,日野賀,嘉義縣阿里山鄉,23.435829,120.719062,23.434056,120.727169,-0.0017729999999964718,0.008107000000009634,0.0017729999999964718,0.008107000000009634,0.85026985102265,15.7
C2M930,石卓,嘉義縣竹崎鄉,23.480516,120.694154,23.478744,120.702264,-0.0017720000000025493,0.00811000000000206,0.0017720000000025493,0.00811000000000206,0.8502694557044488,13.9
C2M530,奮起湖,嘉義縣竹崎鄉,23.495674,120.691142,23.493903,120.699253,-0.0017710000000015214,0.008110999999999535,0.0017710000000015214,0.008110999999999535,0.8502503980096324,14.7
C2M960,外寮,嘉義縣梅山鄉,23.564411,120.657572,23.562643,120.665688,-0.0017679999999984375,0.008116000000001122,0.0017679999999984375,0.008116000000001122,0.8502487491655634,16.2
C2H9Y0,松茗,南投縣名間鄉,23.818463,120.642632,23.8167,120.650765,-0.0017630000000004031,0.008133000000000834,0.0017630000000004031,0.008133000000000834,0.850238602512783,14.8
G2F820,農業試驗所,臺中市霧峰區,24.033022,120.679986,24.031261,120.688133,-0.0017609999999983472,0.008146999999993909,0.0017609999999983472,0.008146999999993909,0.8502344518794882,17.7
C2M9A0,大華,嘉義縣竹崎鄉,23.484171,120.6668,23.4824,120.67491,-0.0017710000000015214,0.00811000000000206,0.0017710000000015214,0.00811000000000206,0.8502213933447451,17.2
C2H9T0,名間竹圍,南投縣名間鄉,23.861675,120.629436,23.859914,120.637572,-0.0017610000000019,0.00813600000000747,0.0017610000000019,0.00813600000000747,0.8502159655483739,15.4
E2P990,扇平林試,高雄市茂林區,22.969481,120.677627,22.9677,120.685703,-0.00178099999999759,0.008076000000002637,0.00178099999999759,0.008076000000002637,0.8502012470089599,-99.0
CAF960,國三S175K,臺中市沙鹿區,24.253246,120.58152,24.251494,120.589683,-0.0017519999999997538,0.008162999999996146,0.0017519999999997538,0.008162999999996146,0.8501971996920117,15.6
12Q980,恆春工作站,屏東縣車城鄉,22.081478,120.706406,22.079678,120.714425,-0.0017999999999993577,0.00801900000000444,0.0017999999999993577,0.00801900000000444,0.8501694685415622,21.4
CAF100,西濱N151K,臺中市清水區,24.277713,120.539516,24.275964,120.547681,-0.0017490000000002226,0.008164999999991096,0.0017490000000002226,0.008164999999991096,0.8501630988221627,16.6
467270,田中,彰化縣田中鎮,23.875561,120.573149,23.873803,120.581286,-0.0017580000000023688,0.008137000000004946,0.0017580000000023688,0.008137000000004946,0.8501518061979552,17.1
C2M990,大巃頂,嘉義縣梅山鄉,23.556466,120.606275,23.5547,120.61439,-0.0017659999999999343,0.008115000000003647,0.0017659999999999343,0.008115000000003647,0.8501468433773983,16.3
C2R990,泰武,屏東縣泰武鄉,22.608649,120.689598,22.60686,120.69765,-0.0017889999999987083,0.008051999999992177,0.0017889999999987083,0.008051999999992177,0.8501433622534915,16.3
C2G9A0,畜試所彰化,彰化縣北斗鎮,23.862208,120.549828,23.86045,120.557964,-0.001757999999998816,0.00813599999999326,0.001757999999998816,0.00813599999999326,0.8501358767051166,17.3
CAP060,國三S385K,高雄市大樹區,22.769552,120.436379,22.767777,120.444444,-0.0017750000000020805,0.008065000000001987,0.0017750000000020805,0.008065000000001987,0.8501335364590258,18.5
E2P980,六龜林試,高雄市六龜區,22.993482,120.637645,22.991703,120.645722,-0.0017789999999990869,0.008077000000000112,0.0017789999999990869,0.008077000000000112,0.8501061844519011,19.9
467590,恆春,屏東縣恆春鎮,22.0057,120.738326,22.003897,120.746339,-0.0018030000000024415,0.008013000000005377,0.0018030000000024415,0.008013000000005377,0.8500770576443551,21.7
C2M9C0,紫雲,嘉義縣竹崎鄉,23.496678,120.532142,23.494914,120.540253,-0.0017639999999978784,0.008111000000013746,0.0017639999999978784,0.008111000000013746,0.8500643064734347,17.0
467290,古坑,雲林縣古坑鄉,23.635401,120.543769,23.633639,120.551889,-0.0017620000000029279,0.008120000000005234,0.0017620000000029279,0.008120000000005234,0.8500556362586046,17.0
C2K630,荷苞,雲林縣古坑鄉,23.65948,120.587023,23.657717,120.595144,-0.0017629999999968504,0.00812100000000271,0.0017629999999968504,0.00812100000000271,0.8500322856957263,16.1
C2R970,屏科大,屏東縣內埔鄉,22.65006,120.611193,22.648275,120.619247,-0.0017849999999981492,0.008054000000001338,0.0017849999999981492,0.008054000000001338,0.8499968533083146,20.2
CAG070,西濱S173K,彰化縣鹿港鎮,24.109847,120.426423,24.1081,120.434576,-0.0017469999999981667,0.008153000000007182,0.0017469999999981667,0.008153000000007182,0.849987778796955,17.0
C2M9B0,西興,嘉義縣大埔鄉,23.244571,120.568077,23.2428,120.57617,-0.0017710000000015214,0.008093000000002348,0.0017710000000015214,0.008093000000002348,0.8499865578660134,18.5
CAL050,國三N279K,嘉義縣大林鎮,23.597872,120.515216,23.596111,120.523333,-0.0017609999999983472,0.008116999999998598,0.0017609999999983472,0.008116999999998598,0.8499630870453577,16.6
C2RA10,大新,屏東縣內埔鄉,22.677362,120.569824,22.67558,120.57788,-0.001781999999998618,0.008055999999996288,0.001781999999998618,0.008055999999996288,0.849958657905277,20.0
C2V920,匏子寮,高雄市甲仙區,23.050824,120.54511,23.04905,120.55319,-0.0017739999999974998,0.008080000000006748,0.0017739999999974998,0.008080000000006748,0.8499336240748967,19.9
C2G9C0,埔南,彰化縣埔鹽鄉,23.992991,120.461546,23.99124,120.46969,-0.0017509999999987258,0.008144000000001483,0.0017509999999987258,0.008144000000001483,0.8499330708898691,17.1
CAM900,國三S290K,嘉義縣竹崎鄉,23.505867,120.482631,23.504106,120.490742,-0.0017609999999983472,0.008110999999999535,0.0017609999999983472,0.008110999999999535,0.8499312596934318,17.3
C2V260,月眉,高雄市杉林區,22.972778,120.531778,22.971003,120.539853,-0.0017750000000020805,0.00807499999999095,0.0017750000000020805,0.00807499999999095,0.8499268788657358,19.0
C2G980,田頭村,彰化縣竹塘鄉,23.828053,120.436042,23.8263,120.444175,-0.0017530000000007817,0.008133000000000834,0.0017530000000007817,0.008133000000000834,0.8499233736212537,16.9
CAL070,國三N295K,嘉義市東區,23.470361,120.491261,23.468598,120.499369,-0.0017630000000004031,0.00810800000000711,0.0017630000000004031,0.00810800000000711,0.8499015345118648,16.5
G2M350,溪口農場,嘉義縣溪口鄉,23.587406,120.399994,23.58565,120.408111,-0.0017560000000003129,0.008116999999998598,0.0017560000000003129,0.008116999999998598,0.8498993768864366,17.5
C2M9E0,旺來山,嘉義縣民雄鄉,23.556913,120.478349,23.555153,120.486463,-0.001760000000000872,0.008114000000006172,0.001760000000000872,0.008114000000006172,0.8498910394146162,16.6
C2M910,嘉義大學,嘉義市東區,23.473087,120.477795,23.471325,120.485903,-0.0017619999999993752,0.008107999999992899,0.0017619999999993752,0.008107999999992899,0.8498592663884529,17.6
C2V310,美濃,高雄市美濃區,22.900567,120.511,22.898792,120.51907,-0.0017749999999985278,0.008070000000003574,0.0017749999999985278,0.008070000000003574,0.8498576664722978,20.0
C2G9E0,移民庄,彰化縣二林鎮,23.980148,120.394687,23.9784,120.40283,-0.0017479999999991946,0.008142999999989797,0.0017479999999991946,0.008142999999989797,0.8498381295253524,17.3
C2N180,鹿陶洋,臺南市楠西區,23.145019,120.475434,23.14325,120.48352,-0.0017690000000030182,0.0080859999999916,0.0017690000000030182,0.0080859999999916,0.8498378570217815,18.4
CAHA00,消防署訓練中心,南投縣竹山鎮,23.82313,120.7148,23.82137,120.72293,-0.0017599999999973193,0.008130000000008408,0.0017599999999973193,0.008130000000008408,0.8498358252346648,16.7
467480,嘉義,嘉義市西區,23.497684,120.424796,23.495925,120.432906,-0.001758999999999844,0.00811000000000206,0.001758999999999844,0.00811000000000206,0.8498307934759542,17.6
CAG080,西濱S189K,彰化縣芳苑鄉,23.989603,120.361463,23.987857,120.369607,-0.0017459999999971387,0.008144000000001483,0.0017459999999971387,0.008144000000001483,0.8498270611277143,17.0
A2K630,雲林臺大,雲林縣虎尾鎮,23.732381,120.415777,23.730628,120.423903,-0.0017530000000007817,0.008125999999990086,0.0017530000000007817,0.008125999999990086,0.8498224745097019,16.9
CAQ020,國三S415K,屏東縣竹田鄉,22.569782,120.519952,22.568,120.528,-0.001781999999998618,0.008048000000002276,0.001781999999998618,0.008048000000002276,0.8497890104367125,19.8
C2K310,港尾布雞,雲林縣崙背鄉,23.750092,120.376263,23.74834,120.38439,-0.0017519999999997538,0.008127000000001772,0.0017519999999997538,0.008127000000001772,0.8497865890751491,17.1
C2R980,竹田國中,屏東縣竹田鄉,22.617101,120.516069,22.61532,120.52412,-0.0017810000000011428,0.008050999999994701,0.0017810000000011428,0.008050999999994701,0.8497864256907806,21.2
V2K610,大庄合作社,雲林縣二崙鄉,23.80855,120.359808,23.8068,120.367939,-0.0017500000000012506,0.008131000000005884,0.0017500000000012506,0.008131000000005884,0.8497698681512669,17.1
CAQ030,崎峰國小,屏東縣林邊鄉,22.427434,120.487171,22.42565,120.49521,-0.001784000000000674,0.008038999999996577,0.001784000000000674,0.008038999999996577,0.8497686311135453,-99.0
C2K620,馬光農場,雲林縣虎尾鎮,23.723205,120.370739,23.721453,120.378864,-0.0017519999999997538,0.00812499999999261,0.0017519999999997538,0.00812499999999261,0.8497545615718394,16.3
CAQ010,國三N425K,屏東縣南州鄉,22.482061,120.523624,22.480277,120.531666,-0.001784000000000674,0.008042000000003213,0.001784000000000674,0.008042000000003213,0.849751831333921,20.2
C2V580,瑞山,高雄市內門區,22.904811,120.42617,22.90304,120.43424,-0.0017709999999979686,0.008070000000003574,0.0017709999999979686,0.008070000000003574,0.8497293071239822,17.5
CAN060,國三S311K,臺南市白河區,23.34815,120.430789,23.346388,120.438888,-0.0017619999999993752,0.00809900000000141,0.0017619999999993752,0.00809900000000141,0.8497252348234903,17.0
V2C250,八德合作社,桃園市八德區,24.939471,121.258178,24.93775,121.266389,-0.0017209999999998615,0.008211000000002855,0.0017209999999998615,0.008211000000002855,0.8497208014158243,-99.0
C2O930,玉井,臺南市玉井區,23.127833,120.452472,23.126042,120.46055,-0.0017909999999972115,0.008077999999997587,0.0017909999999972115,0.008077999999997587,0.8497151829933978,17.9
A2N290,蘭花園區,臺南市後壁區,23.342018,120.371562,23.340258,120.379661,-0.001760000000000872,0.00809900000000141,0.001760000000000872,0.00809900000000141,0.8497111436973981,17.9
C2M9D0,何竹子腳,嘉義縣民雄鄉,23.538166,120.373918,23.53641,120.38203,-0.0017560000000003129,0.00811199999999701,0.0017560000000003129,0.00811199999999701,0.849705066139505,17.4
CAG100,王功漁港,彰化縣芳苑鄉,23.969984,120.317718,23.96824,120.32586,-0.0017439999999986355,0.008142000000006533,0.0017439999999986355,0.008142000000006533,0.8497011193703466,-99.0
C2K300,鹿南,雲林縣元長鄉,23.640303,120.355481,23.63855,120.3636,-0.0017530000000007817,0.008119000000007759,0.0017530000000007817,0.008119000000007759,0.8496962128929328,17.3
CAL030,國一N268K,嘉義縣水上鄉,23.46259,120.367726,23.460833,120.375833,-0.0017569999999977881,0.008106999999995423,0.0017569999999977881,0.008106999999995423,0.8496959937624347,16.8
C2K290,崙內,雲林縣土庫鎮,23.697001,120.347887,23.69525,120.35601,-0.0017509999999987258,0.00812299999999766,0.0017509999999987258,0.00812299999999766,0.8496925736040355,17.2
CAL020,國一S262K,嘉義縣民雄鄉,23.51409,120.394928,23.512333,120.403038,-0.0017569999999977881,0.00811000000000206,0.0017569999999977881,0.00811000000000206,0.8496794052929194,16.8
C2R170,屏東,屏東縣屏東市,22.662048,120.485974,22.660269,120.494027,-0.0017789999999990869,0.008053000000003863,0.0017789999999990869,0.008053000000003863,0.8496713084068176,20.4
C2K250,崙背,雲林縣崙背鄉,23.757278,120.310803,23.75553,120.31893,-0.0017479999999991946,0.00812699999998756,0.0017479999999991946,0.00812699999998756,0.8496402798051526,16.9
CAG090,西濱N210K,彰化縣大城鄉,23.845282,120.285103,23.843536,120.293236,-0.0017460000000006914,0.008132999999986623,0.0017460000000006914,0.008132999999986623,0.8496381881247024,17.0
CAV280,國三S378K,高雄市田寮區,22.82773,120.407455,22.825958,120.415519,-0.0017719999999989966,0.008064000000004512,0.0017719999999989966,0.008064000000004512,0.8496132268582344,17.5
CAN070,國三S329K,臺南市官田區,23.214538,120.347743,23.212777,120.355833,-0.0017610000000019,0.008090000000009923,0.0017610000000019,0.008090000000009923,0.8496123058075339,17.3
C2N190,烏樹,臺南市後壁區,23.32569,120.361793,23.32393,120.36989,-0.001760000000000872,0.00809699999999225,0.001760000000000872,0.00809699999999225,0.8496113353951099,17.6
CAN080,國三N336K,臺南市官田區,23.156484,120.336914,23.154722,120.345,-0.0017619999999993752,0.00808600000000581,0.0017619999999993752,0.00808600000000581,0.8495891874354231,17.6
12Q970,東港工作站,屏東縣東港鎮,22.481778,120.458017,22.479997,120.466058,-0.00178099999999759,0.008041000000005738,0.00178099999999759,0.008041000000005738,0.8495757378232847,21.3
C2M980,安和,嘉義縣新港鄉,23.515523,120.30782,23.51377,120.31593,-0.0017530000000007817,0.00810999999998785,0.0017530000000007817,0.00810999999998785,0.8495684752451901,17.2
C2N160,西拉雅風管處,臺南市官田區,23.191241,120.327209,23.189481,120.335297,-0.001760000000000872,0.008088000000000761,0.001760000000000872,0.008088000000000761,0.8495279879489752,18.0
V2K620,麥寮合作社,雲林縣麥寮鄉,23.755583,120.286657,23.753836,120.294783,-0.0017470000000017194,0.008125999999990086,0.0017470000000017194,0.008125999999990086,0.8495262519740365,-99.0
CAN010,國一N288K,臺南市新營區,23.307846,120.281937,23.30609,120.290033,-0.0017560000000003129,0.008095999999994774,0.0017560000000003129,0.008095999999994774,0.8495176051826824,17.1
CAL040,國一N273K,嘉義縣水上鄉,23.418417,120.346896,23.416666,120.355,-0.0017510000000022785,0.008104000000002998,0.0017510000000022785,0.008104000000002998,0.8495139585048194,16.8
CAJ030,西濱N222K,雲林縣麥寮鄉,23.73948,120.248007,23.737734,120.256132,-0.0017460000000006914,0.00812499999999261,0.0017460000000006914,0.00812499999999261,0.8495012932340089,17.1
CAP030,國一N351K,高雄市橋頭區,22.767602,120.320828,22.765833,120.328888,-0.0017689999999994654,0.0080600000000004,0.0017689999999994654,0.0080600000000004,0.8494916314037271,-99.0
CAP020,國一S346K,高雄市岡山區,22.81399,120.306103,22.812222,120.314166,-0.0017680000000019902,0.008063000000007037,0.0017680000000019902,0.008063000000007037,0.8494915930046414,18.3
CAN090,國三S342K,臺南市善化區,23.108456,120.319446,23.106694,120.327528,-0.0017619999999993752,0.008082000000001699,0.0017619999999993752,0.008082000000001699,0.8494792204109524,17.6
C2N170,茅港尾,臺南市下營區,23.207857,120.254311,23.2061,120.2624,-0.0017570000000013408,0.008088999999998236,0.0017570000000013408,0.008088999999998236,0.8494506666792107,17.9
CAP040,國一N361K,高雄市仁武區,22.682326,120.320557,22.680555,120.328611,-0.0017710000000015214,0.008054000000001338,0.0017710000000015214,0.008054000000001338,0.8494455978523524,18.8
CAP010,國一S342K,高雄市路竹區,22.847321,120.286935,22.845555,120.295,-0.0017659999999999343,0.008065000000001987,0.0017659999999999343,0.008065000000001987,0.8494426576952362,18.3
CAN140,六官養殖協會,臺南市六甲區,23.230568,120.29153,23.22881,120.29962,-0.0017580000000023688,0.008090000000009923,0.0017580000000023688,0.008090000000009923,0.849438905195173,18.1
42HA10,萬大發電廠,南投縣仁愛鄉,23.980611,121.131497,23.978875,121.139639,-0.00173600000000107,0.008142000000006533,0.00173600000000107,0.008142000000006533,0.8494320692340281,16.3
C2X060,下營,臺南市下營區,23.228563,120.248201,23.226806,120.256291,-0.0017570000000013408,0.008090000000009923,0.0017570000000013408,0.008090000000009923,0.8494254025227866,17.6
CAN040,國一N323K,臺南市永康區,23.01355,120.241377,23.011789,120.249453,-0.0017609999999983472,0.008076000000002637,0.0017609999999983472,0.008076000000002637,0.8494234134486751,18.2
467441,高雄,高雄市楠梓區,22.732201,120.304459,22.730432,120.312516,-0.0017689999999994654,0.008057000000007974,0.0017689999999994654,0.008057000000007974,0.8494006317492532,18.9
